branch,opening_rank,closing_rank,category,main_category,quota,gender,year,source_file,rank_gap,avg_rank,is_reserved,is_female,is_special_quota,branch_encoded,main_category_encoded,quota_encoded,year_normalized,log_closing_rank,log_opening_rank,branch_year,category_branch
CSE,1001263,1069911,SC/X/OP,SC,X,OP,2023,2023_round1.pdf,68648,1035587.0,1,0,0,5,3,6,3,13.883086960065295,13.816773759788799,15,15
CSE,256031,969694,UR/X/OP,UR,X,OP,2023,2023_round1.pdf,713663,612862.5,0,0,0,5,5,6,3,13.784736868045458,12.45305771564985,15,25
EC,218262,218262,OBC/X/OP,OBC,X,OP,2023,2023_round1.pdf,0,218262.0,1,0,0,6,2,6,3,12.2934560366473,12.2934560366473,18,12
EC,106394,106394,UR/X/OP,UR,X,OP,2023,2023_round1.pdf,0,106394.0,0,0,0,6,5,6,3,11.574913862304296,11.574913862304296,18,30
MECH,1060384,1060384,SC/X/OP,SC,X,OP,2023,2023_round1.pdf,0,1060384.0,1,0,0,12,3,6,3,13.874142607691526,13.874142607691526,36,36
IP,700697,700697,ST/X/OP,ST,X,OP,2023,2023_round2.pdf,0,700697.0,1,0,0,10,4,6,3,13.459832260065983,13.459832260065983,30,40
IP,228978,521568,UR/S/OP,UR,S,OP,2023,2023_round2.pdf,292590,375273.0,0,0,1,10,5,5,3,13.16459685531306,12.341385575274625,30,50
IP,143683,228755,UR/X/F,UR,X,F,2023,2023_round2.pdf,85072,186219.0,0,1,0,10,5,6,3,12.340411212301976,11.875371722792163,30,50
IP,107086,151207,UR/X/OP,UR,X,OP,2023,2023_round2.pdf,44121,129146.5,0,0,0,10,5,6,3,11.926411651380793,11.581396867182375,30,50
IP,124735,155978,UR/X/OP,UR,X,OP,2023,2023_round2.pdf,31243,140356.5,0,0,0,10,5,6,3,11.957476661785595,11.733954782867233,30,50
IT,60180,60455,EWS,EWS,GENERAL,OP,2023,2023_round2.pdf,275,60317.5,1,0,0,11,0,1,3,11.009671106700555,11.005111966862197,33,0
IT,49553,49553,FW/OP,FW,OP,OP,2023,2023_round2.pdf,0,49553.0,1,0,0,11,1,4,3,10.810818263038772,10.810818263038772,33,11
IT,51560,55314,OBC/X/OP,OBC,X,OP,2023,2023_round2.pdf,3754,53437.0,1,0,0,11,2,6,3,10.920799398469011,10.850520851744797,33,22
IT,182181,182181,SC/X/F,SC,X,F,2023,2023_round2.pdf,0,182181.0,1,1,0,11,3,6,3,12.112761466392016,12.112761466392016,33,33
IT,166468,173065,SC/X/OP,SC,X,OP,2023,2023_round2.pdf,6597,169766.5,1,0,0,11,3,6,3,12.061428303616365,12.02256438488165,33,33
IT,128162,189917,ST/X/OP,ST,X,OP,2023,2023_round2.pdf,61755,159039.5,1,0,0,11,4,6,3,12.154347679038256,11.761058170267917,33,44
IT,616512,616512,UR/H/OP,UR,H,OP,2023,2023_round2.pdf,0,616512.0,0,0,1,11,5,2,3,13.331834688144424,13.331834688144424,33,55
IT,64745,66526,UR/X/F,UR,X,F,2023,2023_round2.pdf,1781,65635.5,0,1,0,11,5,6,3,11.105363159279738,11.078227201591789,33,55
IT,29903,37162,UR/X/OP,UR,X,OP,2023,2023_round2.pdf,7259,33532.5,0,0,0,11,5,6,3,10.523068921638984,10.305747529695344,33,55
IT,50541,60286,UR/X/OP,UR,X,OP,2023,2023_round2.pdf,9745,55413.5,0,0,0,11,5,6,3,11.006871770749637,10.83055995277496,33,55
MECH,111578,112732,EWS,EWS,GENERAL,OP,2023,2023_round2.pdf,1154,112155.0,1,0,0,12,0,1,3,11.632777469943857,11.622488139179756,36,0
MECH,107506,116963,FW/OP,FW,OP,OP,2023,2023_round2.pdf,9457,112234.5,1,0,0,12,1,4,3,11.66962147412521,11.585311240708952,36,12
MECH,128588,163603,OBC/X/F,OBC,X,F,2023,2023_round2.pdf,35015,146095.5,1,1,0,12,2,6,3,12.005204152729641,11.764376550579764,36,24
MECH,71904,100272,OBC/X/OP,OBC,X,OP,2023,2023_round2.pdf,28368,86088.0,1,0,0,12,2,6,3,11.515651745288512,11.18310108232048,36,24
MECH,519985,519985,ST/X/F,ST,X,F,2023,2023_round2.pdf,0,519985.0,1,1,0,12,4,6,3,13.161557167118254,13.161557167118254,36,48
MECH,488504,700394,ST/X/OP,ST,X,OP,2023,2023_round2.pdf,211890,594449.0,1,0,0,12,4,6,3,13.459399740590511,13.099104985827127,36,48
MECH,111989,130549,UR/X/F,UR,X,F,2023,2023_round2.pdf,18560,121269.0,0,1,0,12,5,6,3,11.779511574127275,11.62616486057674,36,60
EI,521252,521252,ST/X/F,ST,X,F,2024,2024_round2.pdf,0,521252.0,1,1,0,8,4,6,4,13.163990807474269,13.163990807474269,32,32
MECH,227331,603009,ST/X/F,ST,X,F,2024,2024_round2.pdf,375678,415170.0,1,1,0,12,4,6,4,13.30968905931974,12.33416678303765,48,48
ENTC,616415,616415,ST/X/F,ST,X,F,2024,2024_round2.pdf,0,616415.0,1,1,0,9,4,6,4,13.331677339261885,13.331677339261885,36,36
IP,954644,954644,ST/X/F,ST,X,F,2024,2024_round2.pdf,0,954644.0,1,1,0,10,4,6,4,13.76909482260629,13.76909482260629,40,40
CSE,10953,10953,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,0,10953.0,1,0,0,5,4,6,4,9.301459965343666,9.301459965343666,20,20
CE,246829,406743,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,159914,326786.0,1,0,0,4,4,6,4,12.915939273896887,12.41645511954177,16,16
IT,419154,419154,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,0,419154.0,1,0,0,11,4,6,4,12.945996058898588,12.945996058898588,44,44
ENTC,441144,441144,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,0,441144.0,1,0,0,9,4,6,4,12.997128898572646,12.997128898572646,36,36
EE,528427,635386,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,106959,581906.5,1,0,0,7,4,6,4,13.361989541055216,13.17766184038535,28,28
MECH,523813,882182,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,358369,702997.5,1,0,0,12,4,6,4,13.690154796460506,13.168891938457255,48,48
EI,619324,1153192,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,533868,886258.0,1,0,0,8,4,6,4,13.958045174662058,13.336385454268978,32,32
BM,1353397,1353397,ST/X/OP,ST,X,OP,2024,2024_round2.pdf,0,1353397.0,1,0,0,3,4,6,4,14.118129025019455,14.118129025019455,12,12
ENTC,96874,96874,UR/FF/OP,UR,FF,OP,2024,2024_round2.pdf,0,96874.0,0,0,1,9,5,0,4,11.481176766655649,11.481176766655649,36,45
MECH,922199,922199,UR/NCC/OP,UR,NCC,OP,2024,2024_round2.pdf,0,922199.0,0,0,1,12,5,3,4,13.734517398754742,13.734517398754742,48,60
CE,1023661,1023661,UR/S/F,UR,S,F,2024,2024_round2.pdf,0,1023661.0,0,1,1,4,5,5,4,13.838896951968815,13.838896951968815,16,20
IT,71838,71838,UR/S/OP,UR,S,OP,2024,2024_round2.pdf,0,71838.0,0,0,1,11,5,5,4,11.182182783057373,11.182182783057373,44,55
IP,389178,389178,UR/S/OP,UR,S,OP,2024,2024_round2.pdf,0,389178.0,0,0,1,10,5,5,4,12.871794671003732,12.871794671003732,40,50
CSE,40534,54537,UR/X/F,UR,X,F,2024,2024_round2.pdf,14003,47535.5,0,1,0,5,5,6,4,10.906652985393507,10.609921077421808,20,25
IT,54625,61927,UR/X/F,UR,X,F,2024,2024_round2.pdf,7302,58276.0,0,1,0,11,5,6,4,11.03372769888455,10.908265238866482,44,55
ENTC,64065,70835,UR/X/F,UR,X,F,2024,2024_round2.pdf,6770,67450.0,0,1,0,9,5,6,4,11.16812262502869,11.067669080968816,36,45
EI,73650,73650,UR/X/F,UR,X,F,2024,2024_round2.pdf,0,73650.0,0,1,0,8,5,6,4,11.207092999531119,11.207092999531119,32,40
EE,85503,88802,UR/X/F,UR,X,F,2024,2024_round2.pdf,3299,87152.5,0,1,0,7,5,6,4,11.394175712193386,11.356318437456263,28,35
MECH,93845,100958,UR/X/F,UR,X,F,2024,2024_round2.pdf,7113,97401.5,0,1,0,12,5,6,4,11.52246977281315,11.449410419902296,48,60
IP,103215,126463,UR/X/F,UR,X,F,2024,2024_round2.pdf,23248,114839.0,0,1,0,10,5,6,4,11.747712961667485,11.544579158772024,40,50
CE,112924,151093,UR/X/F,UR,X,F,2024,2024_round2.pdf,38169,132008.5,0,1,0,4,5,6,4,11.925657438670298,11.634479160522805,16,20
BM,156948,184092,UR/X/F,UR,X,F,2024,2024_round2.pdf,27144,170520.0,0,1,0,3,5,6,4,12.123196343684596,11.963676190793924,12,15
BEIL,268308,300675,UR/X/F,UR,X,F,2024,2024_round2.pdf,32367,284491.5,0,1,0,2,5,6,4,12.613788552023458,12.499894580390805,8,10
IT,3907,3907,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,0,3907.0,0,0,0,11,5,6,4,8.270781013162674,8.270781013162674,44,55
CSE,9378,9378,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,0,9378.0,0,0,0,5,5,6,4,9.146228426508939,9.146228426508939,20,25
IT,11528,42938,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,31410,27233.0,0,0,0,11,5,6,4,10.667535782852326,9.352620879232953,44,55
ENTC,24855,50665,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,25810,37760.0,0,0,0,9,5,6,4,10.833010353179,10.120854451072884,36,45
ENTC,48148,56282,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,8134,52215.0,0,0,0,9,5,6,4,10.938147814711721,10.782055648578622,36,45
EI,57740,69256,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,11516,63498.0,0,0,0,8,5,6,4,11.14557950197353,10.963722772083234,32,40
EI,68713,70020,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,1307,69366.5,0,0,0,8,5,6,4,11.156550476040493,11.137708242019782,32,40
EE,59510,79101,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,19591,69305.5,0,0,0,7,5,6,4,11.278493437886162,10.993916448396218,28,35
EE,24244,80104,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,55860,52174.0,0,0,0,7,5,6,4,11.291093553080815,10.095965689539453,28,35
MECH,82713,89313,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,6600,86013.0,0,0,0,12,5,6,4,11.3999135294927,11.323144153262419,48,60
MECH,78489,96818,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,18329,87653.5,0,0,0,12,5,6,4,11.48059853499581,11.270726507120859,48,60
CE,53868,104781,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,50913,79324.5,0,0,0,4,5,6,4,11.559637280392185,10.894310452294558,16,20
CE,92007,108401,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,16394,100204.0,0,0,0,4,5,6,4,11.593601818001982,11.429630808772417,16,20
IP,94053,143191,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,49138,118622.0,0,0,0,10,5,6,4,11.871941666026336,11.451624364393624,40,50
IP,131452,143800,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,12348,137626.0,0,0,0,10,5,6,4,11.876185678347824,11.786404652263519,40,50
BM,117716,163802,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,46086,140759.0,0,0,0,3,5,6,4,12.006419765251703,11.676038717822886,12,15
BM,108631,199966,UR/X/OP,UR,X,OP,2024,2024_round2.pdf,91335,154298.5,0,0,0,3,5,6,4,12.205907631916176,11.59572130237863,12,15
